TWS_OBS,TWS_PROJ,SWs
0.350111574625176,0.01738402146472,SW2
0.39035313952848,0.173291100681564,SW2
0.430020132184382,0.190315766193782,SW2
0.441078714103289,0.234214463227665,SW2
0.443993414385024,0.368835254620388,SW2
0.45305921064002,0.3010359503558,SW2
0.473568262400709,0.324811412977759,SW2
0.492151684270966,0.0178227039476927,SW2
0.49186924031307,0.334232235411187,SW2
0.484529973709792,0.31816755963062,SW2
0.478052871020766,0.256887878874771,SW2
0.46894437056947,0.340151209669052,SW2
0.442911674029965,0.30891167469617,SW2
0.399705883195071,0.318265786879665,SW2
0.362302056008829,0.327861156821318,SW2
0.333579773371256,0.221134807370243,SW2
0.30863302890025,0.191261750107978,SW2
0.301830453401732,0.267748299728913,SW2
0.299304561980328,0.253003822409096,SW2
0.285529298310624,0.240615554187538,SW2
0.276410635712075,0.240001091860024,SW2
0.276095133574651,0.264450303861989,SW2
0.275198354876462,0.270735225004289,SW2
0.274467439410285,0.270727915849627,SW2
0.273333476660164,0.270078606795889,SW2
0.269775557206343,0.269349919061598,SW2
0.285271036304653,0.206509044868894,SW2
0.316239973210838,0.219612461070472,SW2
0.332768742228268,0.16595228629386,SW2
0.325780143023016,0.175304587533922,SW2
0.311645333991615,0.208349827585123,SW2
0.306682034422295,0.214031592894715,SW2
0.302850735186528,0.138088672703824,SW2
0.296488452443737,0.354986041745401,SW2
0.300789910002521,0.273343775715338,SW2
0.298886561589335,0.163613392282944,SW2
0.28617637667506,0.181737973336749,SW2
0.267386142630183,0.117175440579067,SW2
0.228579573740956,0.123597757633355,SW2
0.180990439993517,0.140098949119636,SW2
0.142156150864696,0.12436956893572,SW2
0.112592833507464,0.0836915664448167,SW2
0.0778165926797029,0.147635433479405,SW2
0.0419638100453404,0.102123211726585,SW2
0.00957206533437535,0.0399668793173015,SW2
-0.031518114918336,-0.0227893009927781,SW2
-0.0826010694071378,-0.0384931801325831,SW2
-0.113769968648865,-0.0866701676480786,SW2
-0.122325671843413,-0.112265543801089,SW2
-0.138181575642389,-0.114644503900333,SW2
-0.1618731395847,-0.0281222566653474,SW2
-0.177399924710935,-0.0671091424215804,SW2
-0.195183199361266,-0.0273504238420483,SW2
-0.223508495115958,-0.072437259173122,SW2
-0.244001479467376,-0.173845222485667,SW2
-0.263307558419578,-0.14869542108656,SW2
-0.289103905639822,-0.0442288927901275,SW2
-0.313650434429675,-0.225538421585212,SW2
-0.340723230508614,-0.141219983843142,SW2
-0.369132006841521,-0.0722211281821273,SW2
-0.402669503808512,0.334138517897751,SW2
-0.41273928433614,-0.00709083824879164,SW2
-0.404144456962458,-0.166627672292208,SW2
-0.403591471740464,-0.261340323939919,SW2
-0.387035841837962,0.136124069571637,SW2
-0.354597821937983,-0.194005484463055,SW2
-0.317658243142282,-0.176903231509273,SW2
-0.290595974613397,-0.149929395512842,SW2
-0.266789091940381,-0.206913563326813,SW2
-0.233308641686447,-0.159986972715408,SW2
-0.189402736997224,-0.131458968530875,SW2
-0.135556982776579,-0.100151393383677,SW2
-0.0657004335779396,-0.0682243515307402,SW2
0.00506963163554839,-0.0590842677754584,SW2
0.0558754888935636,-0.087886603036326,SW2
0.0836158285997974,-0.0348525947815834,SW2
0.0969316893758125,0.130123738122799,SW2
0.101935814834077,0.027913987833283,SW2
0.0915713406489355,0.057521652063134,SW2
0.0870686933079328,0.0543645063676719,SW2
0.091584711196387,0.0636591915012,SW2
0.101869735576004,0.102375728531514,SW2
0.11229692612253,0.125073013598034,SW2
0.105058950676497,0.138956411102186,SW2
0.0783848182346123,0.156436354183459,SW2
0.0317311466744445,0.105653691357808,SW2
-0.0171696996396832,0.127325313740898,SW2
-0.048914448923262,0.103325756910665,SW2
-0.0625011538131282,-0.0321793049709404,SW2
-0.0590413887050655,-0.0375958007163145,SW2
-0.0392799003875668,-0.00571689768596794,SW2
-0.0205472036800458,-0.0427252700650183,SW2
-0.011863833528675,0.0291231931632398,SW2
-0.0196455863079321,-0.0253173381148171,SW2
-0.0433033466952556,-0.0497303717065611,SW2
-0.0597514248086888,-0.0170609076698896,SW2
-0.0715859764014955,-0.181705175183197,SW2
-0.067838717797759,-0.157154909550318,SW2
-0.0417669167162482,-0.146782009844979,SW2
-0.0107366023563132,-0.000822193827191454,SW2
0.01261839529211,0.0195396238236942,SW2
0.0289013724285198,0.0206396237062148,SW2
0.0299881431849446,0.018629920781201,SW2
0.0289704372061144,0.0160383928952717,SW2
0.0346604628643384,-0.0192383271979619,SW2
0.041456237705055,-0.19823664114907,SW2
0.0541117132423583,-0.0618432089267533,SW2
0.0642435553833989,-0.0297340200596891,SW2
0.0905799481753892,0.134118532187535,SW2
0.1141077290654,0.0902705248253928,SW2
0.114310203321043,0.211329331902317,SW2
0.106540864554219,0.199967539476325,SW2
0.0986311142697372,0.124850230672454,SW2
